dates,return
20150520,0.009280389
20150521,-0.010174857
20150522,0.012830275
20150526,-0.002330564
20150527,-0.019780717
20150528,-0.000384379
20150529,0.001268938
20150601,-0.006336649
20150602,-0.009468965
20150603,-0.008505989
20150604,0.005352013
20150605,-0.002074608
20150608,-0.002863419
20150609,-0.002753629
20150610,-0.005522465
20150611,0.00083297
20150612,-0.002615726
20150615,-0.003655726
20150616,-0.008973439
20150617,0.002374341
20150618,0.002368717
20150619,0.000680899
20150622,0.004602946
20150623,0.014064305
20150624,0.001650165
20150625,-0.00447164
20150626,0.002679275
20150629,-0.012653254
20150630,0.004019741
20150701,0.011099219
20150702,0.001685812
20150703,-0.003287671
20150706,-0.024974476
20150707,-0.001006847
20150708,-0.012537795
20150709,0.007471217
20150710,0.000243141
20150713,0.012194628
20150714,-0.004803074
20150715,0.004062098
20150716,0.007290206
20150717,-0.004931006
20150720,-0.005275147
20150721,0.005785224
20150722,-0.009866187
20150723,-0.0022995
20150724,-0.00970442
20150727,0.000285819
20150728,0.000938852
20150729,0.003099384
20150730,-0.009594666
20150731,0.002832396
20150803,-0.011543185
20150804,0.008572138
20150805,-0.001765551
20150806,-0.012668641
20150807,-0.001041493
20150810,-0.002543893
20150811,-0.005309809
20150812,-0.002816191
20150813,0.000337211
20150817,-0.008216754
20150818,-0.000722267
20150819,-0.003954082
20150820,-0.011439792
20150821,-0.019214992
20150824,-0.024698424
20150825,0.006951654
20150826,0.020800646
20150827,0.005401607
20150828,0.014894732
20150831,0.001936733
20150901,-0.013960481
20150902,0.001568286
20150903,0.002131269
20150904,-0.010850694
20150907,-0.002588855
20150908,0.001979675
20150909,0.029153495
20150910,0.011860068
20150911,-0.014503752
20150914,-0.002909215
20150915,0.002274093
20150916,0.022218417
20150917,0.002135857
20150918,0.007647624
20150921,-0.018248175
20150922,0.008279824
20150923,-0.018518519
20150924,0
20150925,-0.002006318
20150930,0.012489841
20151001,0.008068945
20151002,-0.006160422
20151005,0.003499895
20151006,0.009244474
20151007,0.013906237
20151008,0.010266097
20151012,0.001910414
20151013,-0.001825632
20151014,-0.004470818
20151015,0.012043766
20151016,-0.002097705
20151019,0.000404253
20151020,0.004283347
20151021,0.002897035
20151022,-0.008144433
20151023,0.008858507
20151026,0.003808989
20151027,-0.001278159
20151028,-0.00099984
20151029,-0.003442892
20151030,0.001928253
20151102,0.00477126
20151103,0.006065443
20151104,0.000832937
20151105,-0.002140055
20151106,-0.006116208
20151109,-0.004155844
20151110,-0.013442478
20151111,0
20151112,-0.002928496
20151113,-0.009912703
20151116,-0.015821351
20151117,0.010005442
20151118,0.000746083
20151119,0.013875083
20151120,4.09E-05
20151123,0.004575163
20151124,0.006465517
20151125,-0.003757424
20151126,0.011558115
20151127,-0.001443291
20151130,-0.019392139
20151201,0.018260727
20151202,-0.008443908
20151203,-0.007785888
20151204,-0.010340036
20151207,-0.006070617
20151208,-0.006024597
20151209,0.000710613
20151210,0.005012531
20151211,-0.001039069
20151214,-0.009070106
20151215,0.002645169
20151216,0.019639866
20151217,0.002792722
20151218,-0.004791743
20151221,0.003127572
20151222,0.007056121
20151223,0.004277334
20151224,-0.004867562
20151228,-0.014429544
20151229,-0.002357418
20151230,-0.003482298
20160104,-0.023920459
20160105,0.006393044
20160106,-0.006479482
20160107,-0.011381074
20160108,0.00754538
20160111,-0.012196166
20160112,-0.001213014
20160113,0.012882238
20160114,-0.009164097
20160115,-0.011236926
20160118,-0.000830492
20160119,0.00651822
20160120,-0.024078581
20160121,-0.003251091
20160122,0.022251016
20160125,0.006206565
20160126,-0.013118457
20160127,0.01659404
20160128,0.002381365
20160129,0.002548486
20160201,0.006764326
20160202,-0.010998417
20160203,-0.009216789
20160204,0.017207494
20160205,0.001674467
20160211,-0.028289756
20160212,-0.00758712
20160215,0.015201351
20160216,0.013660245
20160217,0.001814098
20160218,0.012072088
20160219,0.002257817
20160222,-0.001360139
20160223,0.000340498
20160224,-0.000510573
20160225,0.001958197
20160226,-0.000637294
20160229,-0.00250829
20160302,0.017048118
20160303,0.006118258
20160304,-0.001457787
20160307,0.001960457
20160308,-0.007368553
20160309,0.00289381
20160310,0.009618199
20160311,0.002236673
20160314,0.000743894
20160315,-0.001321495
20160316,0.002150271
20160317,0.007179699
20160318,0.002212299
20160321,-0.001430732
20160322,0.004625839
20160323,-0.000733466
20160324,-0.004689475
20160325,-0.001188135
20160328,0.000656303
20160329,0.006476737
20160330,0.00411355
20160331,-0.002758173
20160401,-0.014235744
20160404,0.002847004
20160405,-0.010162518
20160406,0.005860836
20160407,0.001239721
20160408,-0.002146188
20160411,0.001199487
20160412,0.006816492
20160414,0.02125477
20160415,-0.001446422
20160418,-0.002132539
20160419,-0.000483871
20160420,-0.00250121
20160421,0.008614414
20160422,-0.004290469
20160425,-0.000765142
20160426,0.003183815
20160427,-0.000923992
20160428,-0.00973099
20160429,-0.004344825
20160502,-0.007055465
20160503,0.003367971
20160504,-0.004011626
20160509,-0.004438782
20160510,0.005986046
20160511,-0.002503283
20160512,-0.00300325
20160513,-0.007179995
20160516,0.000914381
20160517,0.000872021
20160518,-0.005020122
20160519,-0.003252439
20160520,-0.00125502
20160523,0.004649409
20160524,-0.009172399
20160525,0.013717652
20160526,-0.001369806
20160527,0.005278909
20160530,-0.000496175
20160531,0.007860009
20160601,-0.000205229
20160602,0.002463256
20160603,0.000860021
20160607,0.014157699
20160608,0.00883599
20160609,0.000599904
20160610,-0.004916264
20160613,-0.019722044
20160614,-0.002868265
20160615,-0.000205465
20160616,-0.006946157
20160617,8.28E-05
20160620,0.014650499
20160621,0.000693396
20160622,0.005747126
20160623,-0.001783181
20160624,-0.028825464
20160627,0.00029263
20160628,0.003343363
20160629,0.009330223
20160630,0.00751073
20160701,0.009748505
20160704,0.004462113
20160705,-0.002867297
20160706,-0.020452797
20160707,0.011328868
20160708,-0.00478332
20160711,0.014624327
20160712,0.000607312
20160713,0.008537671
20160714,0.00220662
20160715,0.004883907
20160718,0.001991873
20160719,-0.002186705
20160720,-0.001235207
20160721,-0.000877683
20160722,-0.001597189
20160725,0.00243961
20160726,0.008258528
20160727,3.96E-05
20160728,-0.003442409
20160729,-0.001508775
20160801,0.00926515
20160802,-0.007407116
20160803,-0.01301949
20160804,0.002372813
20160805,0.012518055
20160808,0.006934538
20160809,0.006847428
20160810,-0.001641587
20160811,0.002936225
20160812,-3.90E-05
20160816,-7.81E-05
20160817,-0.000429436
20160818,0.008084674
20160819,0.002247104
20160822,-0.005489196
20160823,0.004470012
20160824,-0.00433403
20160825,-0.000155461
20160826,-0.004003732
20160829,0.001014713
20160830,0.003898787
20160831,-0.00240786
20160901,-0.003270137
20160902,0.001835722
20160905,0.012241715
20160906,0.004968418
20160907,-0.002376116
20160908,0.002112865
20160909,-0.013608832
20160912,-0.026349539
20160913,0.004949507
20160919,0.008579259
20160920,0.004568188
20160921,0.005605865
20160922,0.007094963
20160923,0.000116126
20160926,-0.003444672
20160927,0.008117135
20160928,-0.005239434
20160929,0.008287828
20160930,-0.010985212
20161004,0.006563362
20161005,-0.000733081
20161006,0.008262867
20161007,-0.004097576
20161010,0.000961317
20161011,-0.015980946
20161012,0.000195198
20161013,-0.008860265
20161014,0.004568188
20161017,0.004312204
20161018,0.006987002
20161019,0.000891542
20161020,0.000774563
20161021,-0.004450292
20161024,0.008629402
20161025,-0.003507014
20161026,-0.011795645
20161027,0.00446149
20161028,-0.000506507
20161031,-0.002338908
20161101,0.000234439
20161102,-0.012344232
20161103,0.000276866
20161104,-0.001304864
20161107,0.008037376
20161108,0.002592302
20161109,-0.02189924
20161110,0.022589819
20161111,-0.013003799
20161114,-0.007857455
20161115,-0.00323987
20161116,0.004494382
20161117,0.000559284
20161118,-0.000998163
20161121,-0.00279765
20161122,0.011462466
20161123,0.005111543
20161124,-0.006425924
20161125,0.00091259
20161128,0.002774915
20161129,-0.00019766
20161130,0.005337867
20161201,0.000865256
20161202,-0.006287331
20161205,-0.002926289
20161206,0.013841517
20161207,0.002777452
20161208,0.02208005
20161209,-0.004160305
20161212,-0.00072822
20161213,0.003490334
20161214,0.001414211
20161215,-0.002099237
20161216,0.004245554
20161219,-0.002399452
20161220,0.002519757
20161221,-0.001866027
20161222,-0.000495994
20161223,-0.001374203
20161226,0.00110852
20161227,0.002252768
20161228,-0.010628976
20161229,0.001193685
20170102,0.001346102
20170103,0.010024581
20170104,0.000570407
20170105,-0.004332624
20170106,0.004656844
20170109,0.002051672
20170110,-3.79E-05
20170111,0.016759565
20170112,0.006712661
20170113,-0.007556955
20170116,-0.00656937
20170117,0.004583881
20170118,-0.001084639
20170119,0.002321402
20170120,-0.004407919
20170123,0.002251238
20170124,0.000673854
20170125,0.003179948
20170126,0.008689167
20170131,-0.008836143
20170201,0.005483233
20170202,-0.003969432
20170203,0.001340832
20170206,0.00238051
20170207,-0.001929571
20170208,-0.004647358
20170209,-0.000112057
20170210,0.003623594
20170213,0.000558327
20170214,-0.003385291
20170215,0.00339679
20170216,0.000446412
20170217,-0.00033466
20170220,0.003310519
20170221,0.008823638
20170222,0.002719488
20170223,0.000146601
20170224,-0.009197845
20170227,-0.005214883
20170228,0.004052497
20170302,0.009590461
20170303,-0.010562993
20170306,0.002372391
20170307,0.005399209
20170308,0.001544856
20170309,-0.002460612
20170310,0.002466681
20170313,0.011458372
20170314,0.009004757
20170315,0
20170316,0.007988773
20170317,0.006247546
20170320,-0.003938125
20170321,0.011006233
20170322,-0.004262965
20170323,0.000636875
20170324,-0.001767971
20170327,-0.0069073
20170328,0.00317449
20170329,0.002168889
20170330,-0.000709572
20170331,-0.003621387
20170403,0.003420753
20170404,-0.002414773
20170405,-0.000640752
20170406,-0.004523759
20170407,-0.001645973
20170410,-0.006451382
20170411,-0.006204682
20170412,0.002613525
20170413,0.010535462
20170414,-0.006484666
20170417,0.002848797
20170418,0.000467458
20170419,-0.006253819
20170420,0.004593295
20170421,0.008244528
20170424,0.006820211
20170425,0.012235778
20170426,0.004800112
20170427,0.001952716
20170428,-0.000452426
20170502,0.008495526
20170504,0.009735888
20170508,0.025267549
20170510,-0.012239045
20170511,0.012019312
20170512,-0.00500417
20170515,0.002078793
20170516,0.002676749
20170517,-0.001101211
20170518,-0.002906394
20170519,-0.001306664
20170522,0.00855475
20170523,0.002428234
20170524,0.001161402
20170525,0.011633688
20170526,0.005700806
20170529,-0.001433412
20170530,-0.00629649
20170531,0.000262648
20170601,-0.002100633
20170602,0.012498767
20170605,-0.001624273
20170607,-0.005368822
20170608,0.001864695
20170609,0.010220408
20170612,-0.010149331
20170613,0.005812435
20170614,-0.000227258
20170615,-0.004091573
20170616,0.000326062
20170619,0.005932397
20170620,0.002268235
20170621,-0.005787074
20170622,0.006341051
20170623,0.002552751
20170626,0.005253658
20170627,0.000737439
20170628,-0.004100987
20170629,0.005533393
20170630,-0.002559509
20170703,0.002020785
20170704,-0.006178175
20170705,0.004219545
20170706,0.000352824
20170707,-0.003911761
20170710,0.002575163
20170711,0.006838759
20170712,-3.19E-05
20170713,0.008833472
20170714,0.003161056
20170717,0.003686781
20170718,0.000408138
20170719,0.000815942
20170720,0.005330658
20170721,0.003680484
20170724,0.000683676
20170725,-0.005776218
20170726,-0.00215524
20170727,0.003286796
20170728,-0.019905775
20170731,0.001496196
20170801,0.00775588
20170802,0.002050214
20170803,-0.016997702
20170804,0.003746518
20170807,0.0015951
20170808,-0.001783667
20170809,-0.012380345
20170810,-0.00371543
20170811,-0.018322145
20170814,0.007300476
20170816,0.007313154
20170817,0.006055476
20170818,-0.002038703
20170821,-0.000810662
20170822,0.003894334
20170823,0.001196095
20170824,0.003293404
20170825,0.001544749
20170828,-0.005398284
20170829,-0.002875327
20170830,0.003272421
20170831,-0.00442435
20170901,-0.001621902
20170904,-0.011664176
20170905,-0.000427364
20170906,-0.002894166
20170907,0.012500825
20170908,0.001498518
20170911,0.007806655
20170912,0.00190427
20170913,-0.001353006
20170914,0.008129032
20170915,0.00374376
20170918,0.01670439
20170919,-0.001316903
20170920,-9.42E-05
20170921,-0.00072218
20170922,-0.004838963
20170925,-0.000978813
20170926,-0.006668774
20170927,-0.001495434
20170928,9.56E-05
20170929,0.00771069
20171010,0.01966674
20171011,0.011256163
20171012,0.006102048
20171013,-0.002316296
20171016,0.001435772
20171017,0.002104814
20171018,-0.000334845
20171019,-0.005876979
20171020,0.007412626
20171023,0.001702697
20171024,-0.001487327
20171025,0.001063959
20171026,-0.007045034
20171027,0.006850362
20171030,0.003492999
20171031,0.009655548
20171101,0.015558953
20171102,-0.003630889
20171103,0.003851509
20171106,-0.004220406
20171107,-0.001896858
20171108,0.003088253
20171109,-0.001953819
20171110,-0.00350003
20171113,-0.004851768
20171114,-0.00212365
20171115,-0.004346262
20171116,0.00659301
20171117,-0.000538342
20171120,-0.003770423
20171121,0.001772198
20171122,0.005936853
20171123,-0.0029211
20171124,0.002780186
20171127,-0.01761865
20171128,0.004430553
20171129,-0.000936584
20171130,-0.016420709
20171201,-0.001445042
20171204,0.012285239
20171205,0.002554978
20171206,-0.015442493
20171207,-0.002865771
20171208,0.00336846
20171211,0.001262782
20171212,-0.003137593
20171213,0.006510939
20171214,-0.00441474
20171215,0.004588286
20171218,0.001134169
20171219,0.000489896
20171220,-0.00296854
20171221,-0.018631634
20171222,0.004660328
20171226,-0.007222689
20171227,0.004264794
20171228,0.014020297
20180102,0.003880027
20180103,0.003466258
20180104,-0.007795066
20180105,0.013525171
20180108,0.007021917
20180109,-0.003109152
20180110,-0.007993944
20180111,-0.005921675
20180112,0.003224123
20180115,0.002050686
20180116,0.008033233
20180117,-0.002514999
20180118,-0.000182266
20180119,0.001184942
20180122,-0.009862831
20180123,0.014282649
20180124,-6.04E-05
20180125,0.009579644
20180126,0.003891284
20180129,0.007961119
20180130,-0.013755362
20180131,-6.00E-05
20180201,-6.00E-05
20180202,-0.019048476
20180205,-0.011375799
20180206,-0.016332086
20180207,-0.023678501
20180208,0.003671734
20180209,-0.021789359
20180212,0.010825706
20180213,0.008892351
20180214,0.011355229
20180219,0.007029262
20180220,-0.011938979
20180221,0.005242464
20180222,-0.007313893
20180223,0.014863696
20180226,0.001672927
20180227,-0.001607109
20180228,-0.012530379
20180302,-0.014415393
20180305,-0.012226366
20180306,0.019305273
20180307,0.002190298
20180308,0.011698914
20180309,0.009181015
20180312,0.0095382
20180313,0.007109448
20180314,-0.003065205
20180315,0.002329265
20180316,0.000433786
20180319,-0.007835728
20180320,0.004495084
20180321,-0.000590447
20180322,0.005348259
20180323,-0.03371273
20180326,0.007906024
20180327,0.004604783
20180328,-0.014320035
20180329,0.006446233
20180330,0.002517367
20180402,-0.001938908
20180403,-0.001974522
20180404,-0.015444508
20180405,0.014584819
20180406,-0.004568106
20180409,0.005904817
20180410,0.001563248
20180411,-0.003185322
20180412,0.00089474
20180413,0.005235936
20180416,0.000984565
20180417,-0.001681632
20180418,0.012712942
20180419,0.00464474
20180420,-0.006966138
20180423,0
20180424,-0.006385857
20180425,-0.005920344
20180426,0.013025893
20180427,0.008551308
20180430,0.008603491
20180502,-0.003183335
20180503,-0.006138964
20180504,-0.011854625
20180508,-0.002778216
20180509,-0.004590496
20180510,0.009191527
20180511,0.003781791
20180514,-0.002480299
20180515,-0.008749843
20180516,0.003270464
20180517,-0.00531696
20180518,0.003436317
20180521,0.002790373
20180523,0.006513834
20180524,-0.002607521
20180525,0.001795389
20180528,0.00295551
20180529,-0.008746356
20180530,-0.021948134
20180531,0.005367652
20180601,0.007397401
20180604,0.005172084
20180605,0.002922119
20180607,0.006048898
20180608,-0.008499386
20180611,0.007143537
20180612,-0.001197907
20180614,-0.017800783
20180615,-0.007937018
20180618,-0.010948078
20180619,-0.013099722
20180620,0.008860129
20180621,-0.009867772
20180622,0.008869843
20180625,-0.001053706
20180626,-0.002010746
20180627,-0.001684503
20180628,-0.013200993
20180629,0.004693891
20180702,-0.022458787
20180703,0.00143379
20180704,-0.003715698
20180705,-0.002155615
20180706,0.005074924
20180709,0.007130429
20180710,0.003353659
20180711,-0.005942132
20180712,-6.79E-05
20180713,0.014401685
20180716,-0.004285953
20180717,-0.001647779
20180718,-0.001381029
20180719,-0.001922623
20180720,0.003548496
20180723,-0.008048493
20180724,0.003157251
20180725,-0.002165894
20180726,0.007122266
20180727,0.002795083
20180730,-0.00164551
20180731,0.000538195
20180801,0.004168768
20180802,-0.017208477
20180803,0.007017544
20180806,-0.001251649
20180807,0.006570925
20180808,3.36E-05
20180809,0.000740267
20180810,-0.012676104
20180813,-0.012906961
20180814,0.004243574
20180816,-0.009756768
20180817,0.001144879
20180820,0.000138615
20180821,0.011503413
20180822,0.003665262
20180823,0.00440273
20180824,0.004247511
20180827,0.004364891
20180828,0.001313883
20180829,0.002792544
20180830,0
20180831,0.006777386
20180903,-0.008597994
20180904,0.004403509
20180905,-0.012851406
20180906,-0.002305397
20180907,-0.004825336
20180910,0.002868265
20180911,-0.004221995
20180912,-0.00037612
20180913,0.000239439
20180914,0.016654128
20180917,-0.006929261
20180918,0.002946855
20180919,0.001823708
20180920,0.008090615
20180921,0.005918941
20180927,0.005917356
20180928,-0.006873988
20181001,-0.00113141
20181002,-0.012126462
20181004,-0.016018615
20181005,-0.00171362
20181008,-0.004703378
20181010,-0.007105653
20181011,-0.044120201
20181012,0.015337089
20181015,-0.007803272
20181016,-0.001046214
20181017,0.011375948
20181018,-0.009176933
20181019,0.004144443
20181022,0.002763522
20181023,-0.024552613
20181024,-0.00432964
20181025,-0.017099057
20181026,-0.015109478
20181029,-0.009516921
20181030,0.008762827
20181031,0.005867337
20181101,-0.004014999
20181102,0.036546872
20181105,-0.009135603
20181106,0.005554116
20181107,-0.004124167
20181108,0.006137918
20181109,-0.002866488
20181112,0.000884532
20181113,-0.006885886
20181114,-0.003040415
20181115,0.009892889
20181116,0.000405097
20181119,0.002429597
20181120,-0.010025339
20181121,-0.004859411
20181122,-0.00190107
20181123,-0.005340604
20181126,0.012991402
20181127,0.008488083
20181128,0.005035284
20181129,0.002596453
20181130,-0.010249489
20181203,0.017799889
20181204,-0.01046419
20181205,-0.00658641
20181206,-0.015875355
20181207,0.004117075
20181210,-0.010921425
20181211,-0.002487281
20181212,0.014280857
20181213,0.003501322
20181214,-0.014327605
20181217,0.0029373
20181218,-0.004317951
20181219,0.00803228
20181220,-0.009352437
20181221,0.000944073
20181224,-0.002301366
20181226,-0.013121573
20181227,-0.001571002
20181228,0.005411214
20190102,-0.01431407
20190103,-0.009526391
20190104,0.008288697
20190107,0.01426965
20190108,-0.007340291
20190109,0.022915463
20190110,-0.000188253
20190111,0.005949915
20190114,-0.008011081
20190115,0.018642213
20190116,0.004816063
20190117,0.00239649
20190118,0.007356187
20190121,0.000438148
20190122,-0.004708029
20190123,0.004253603
20190124,0.010004747
20190125,0.018292903
20190128,-0.000106508
20190129,0.00482886
20190130,0.012791519
20190131,-0.002546926
20190201,-0.000349785
20190207,-0.00048987
20190208,-0.014563277
20190211,0.00216704
20190212,0.005636299
20190213,0.004511967
20190214,0.013018914
20190215,-0.016281003
20190218,0.00676104
20190219,-0.003462749
20190220,0.012249482
20190221,3.47E-05
20190222,0.001144204
20190225,0.000900464
20190226,-0.00384083
20190227,0.003021988
20190228,-0.017176894
20190304,-0.004545455
20190305,-0.007291777
20190306,-0.002139419
20190307,-0.003501876
20190308,-0.014451178
20190311,0.000800466
20190312,0.009706973
20190313,-0.006229071
20190314,0.002318841
20190315,0.011675824
20190318,0.000214385
20190319,-0.000392955
20190320,0.000357373
20190321,0.008788225
20190322,0.002655995
20190325,-0.020061456
20190326,0.000540638
20190327,-0.001152738
20190328,-0.007934218
20190329,0.005089429
20190401,0.013888889
20190402,0.004994292
20190403,0.013950021
20190404,0.001750394
20190405,0.001852175
20190408,-0.001046463
20190409,0.001152315
20190410,0.004220292
20190411,-0.001736593
20190412,0.003305268
20190415,0.003502445
20190416,0.004285023
20190417,-0.000997867
20190418,-0.015534047
20190419,0.000244909
20190422,-7.00E-05
20190423,0.002098856
20190424,-0.009669424
20190425,-0.00306662
20190426,-0.005268182
20190429,0.019371579
20190430,-0.006520451
20190502,0.004211709
20190503,-0.008562841
20190507,-0.008319526
20190508,-0.004123565
20190509,-0.032661074
20190510,0.003911439
20190513,-0.012276704
20190514,-0.000558202
20190515,0.003984064
20190516,-0.013536567
20190517,-0.006165645
20190520,0.002307547
20190521,0.004378019
20190522,0.001991583
20190523,-0.001012563
20190524,-0.00735791
20190527,-7.56E-05
20190528,0.001134644
20190529,-0.01258028
20190530,0.009794544
20190531,-0.000151555
20190603,0.016180985
20190604,-0.001864558
20190605,0.001232907
20190607,0.001044815
20190610,0.014276662
20190611,0.004079383
20190612,-0.001720288
20190613,-0.005903058
20190614,-0.002397374
20190617,-0.001441881
20190618,0.004702136
20190619,0.014556309
20190620,0.002542588
20190621,-0.00192022
20190624,0.000363003
20190625,-0.001088613
20190626,0.000908166
20190627,0.008057199
20190628,-0.00090009
20190701,-0.000828829
20190702,-0.004688571
20190703,-0.013044896
20190704,0.007967104
20190705,-0.000692067
20190708,-0.021140878
20190709,-0.003090672
20190710,0.003847303
20190711,0.011274419
20190712,0.003311502
20190715,-0.000146692
20190716,0.005171655
20190717,-0.009377851
20190718,-0.002983645
20190719,0.014334799
20190722,0
20190723,0.004989984
20190724,-0.009785445
20190725,-0.00065881
20190726,-0.002893349
20190729,-0.016528926
20190730,0.004481793
20190731,-0.009704406
20190801,-0.002290306
20190802,-0.010311218
20190805,-0.02205407
20190806,-0.014697305
20190807,-0.005564106
20190808,0.001587302
20190809,0.009706815
20190812,0.001961938
20190813,-0.009868808
20190814,0.00802911
20190816,-0.003766774
20190819,0.004765656
20190820,0.01152444
20190821,0.001278822
20190822,-0.008127564
20190823,-0.000663337
20190826,-0.015305923
20190827,0.005194496
20190828,0.00800789
20190829,-0.00477439
20190830,0.018442059
20190902,0.00030888
20190903,-0.003203644
20190904,0.013320426
20190905,0.010508617
20190906,0.004121918
20190909,0.007042519
20190910,0.005086013
20190911,0.007739247
20190916,0.004356816
20190917,-0.001249908
20190918,0.005079505
20190919,0.00681169
20190920,0.005528881
20190923,0.000759659
20190924,0.004771372
20190925,-0.012771162
20190926,0.001712703
20190927,-0.012950635
20190930,0.008181919
20191001,0.003180406
20191002,-0.021390569
20191004,-0.004319494
20191007,0.00104716
20191008,0.013785632
20191010,-0.009433962
20191011,0.009300595
20191014,0.010799853
20191015,0.000401123
20191016,0.007217322
20191017,-0.002714244
20191018,-0.010015604
20191021,0.003592244
20191022,0.013221812
20191023,-0.004253632
20191024,0.001701481
20191025,0.001337188
20191028,0.002562529
20191029,-0.000827993
20191030,-0.007350027
20191031,0.001125186
20191101,0.009462693
20191104,0.01476134
20191105,0.006512352
20191106,0.000492299
20191107,-0.000527204
20191108,-0.004360516
20191111,-0.008052838
20191112,0.009969735
20191113,-0.008355368
20191114,0.009421217
20191115,0.011833903
20191118,-0.000382888
20191119,-0.00330803
20191120,-0.014044649
20191121,-0.0139258
20191122,0.004132528
20191125,0.00987725
20191126,-0.001275736
20191127,0.003619203
20191128,-0.005727417
20191129,-0.015823347
20191202,0.002384565
20191203,-0.004505479
20191204,-0.00738622
20191205,-0.003100492
20191206,0.011928284
20191209,0.005315302
20191210,0.00460382
20191211,0.003472844
20191212,0.017232767
20191213,0.017537091
20191216,-0.001206439
20191217,0.016013252
20191218,-0.000611413
20191219,0.000305894
20191220,0.003397778
20191223,-0.00148996
20191224,-0.00668091
20191226,0.003960396
20191227,0.00387676
20191230,-0.004844173
